query_id,research_version_id,lexical_form_id,concept_id,concept_label,family_id,family_code,primary_layer_code,anchor_id,anchor_label,strict_start_year,strict_end_year,contextual_start_year,contextual_end_year,surface_form,normalized_form,query_type,query_classification,interpretation_class,ngram_compatibility_status,ngram_execution_eligible,ngram_compatibility_reason,case_policy,hyphenation_policy,orthographic_policy,ocr_policy,production_allowed,ambiguity_risk,precision_risk,recall_risk,retrieval_smoothing,expected_voice_code,source_strata,review_priority,minimum_context,exclusions_note,valid_match_pattern,invalid_match_pattern,reconstructed,provenance_status,source_report,source_page,source_seed_candidate_id,provenance_note
FT-Q-V01-131,fear-temperature-quant-v0.1-provisional,FT-LF-ANXIETY,FT-C-ANXIOUS_AFFECT,anxious affect,FT-F09,anxiety,C,FT-A2022,2022,2022,2022,2021,2023,anxiety,anxiety,EXACT_STRING,BACKGROUND_AMBIGUOUS,BACKGROUND_AMBIGUOUS,COMPATIBLE,True,Compatible exact string/phrase for unsmoothed public Ngram retrieval (current interface supports up to seven words).,CASE_INSENSITIVE_AGGREGATE,Use attested spelling only; do not generate speculative variants.,Use report-visible form; variants require separate identified rules.,No speculative OCR variants; add only after image-level confirmation.,True,HIGH,HIGH,LOW,0,,Cross-corpus lexical baseline; passage-level source stratum unresolved.,HIGH,"Matching sentence plus preceding/following sentence and enclosing paragraph; preserve source, date, speaker, and quotation boundary.",Exclude unrelated clinical uses; preserve researcher/instrument/participant provenance.,Exact report-visible surface string; semantic acceptance requires source-level review.,Exclude unrelated clinical uses; preserve researcher/instrument/participant provenance.,True,RECONSTRUCTED_FROM_REPORT,"Fear of Temperature — Deep Research Round Two_ Historical Semantic Validation, Cross-Voice Relationa.pdf",14–17,,New quantitative-v0.1 rule ID. The missing legacy query_rules.csv and its row identities have not been reconstructed or claimed.
FT-Q-V01-132,fear-temperature-quant-v0.1-provisional,FT-LF-DANGER,FT-C-HAZARD_EVALUATION,hazard evaluation,FT-F11,danger_threat,D,FT-A0607,2006–2007,2006,2007,2005,2008,danger,danger,EXACT_STRING,BACKGROUND_AMBIGUOUS,BACKGROUND_AMBIGUOUS,COMPATIBLE,True,Compatible exact string/phrase for unsmoothed public Ngram retrieval (current interface supports up to seven words).,CASE_INSENSITIVE_AGGREGATE,Use attested spelling only; do not generate speculative variants.,Use report-visible form; variants require separate identified rules.,No speculative OCR variants; add only after image-level confirmation.,True,HIGH,HIGH,LOW,0,,Cross-corpus lexical baseline; passage-level source stratum unresolved.,HIGH,"Matching sentence plus preceding/following sentence and enclosing paragraph; preserve source, date, speaker, and quotation boundary.",Require the danger object and threatened subject.,Exact report-visible surface string; semantic acceptance requires source-level review.,Require the danger object and threatened subject.,True,RECONSTRUCTED_FROM_REPORT,"Fear of Temperature — Deep Research Round Two_ Historical Semantic Validation, Cross-Voice Relationa.pdf",14–17,,New quantitative-v0.1 rule ID. The missing legacy query_rules.csv and its row identities have not been reconstructed or claimed.
FT-Q-V01-133,fear-temperature-quant-v0.1-provisional,FT-LF-THREAT,FT-C-INSTITUTIONAL_CLIMATE_THREAT,institutional climate threat,FT-F11,danger_threat,D,FT-A1988,1988,1988,1988,1986,1990,threat,threat,EXACT_STRING,BACKGROUND_AMBIGUOUS,BACKGROUND_AMBIGUOUS,COMPATIBLE,True,Compatible exact string/phrase for unsmoothed public Ngram retrieval (current interface supports up to seven words).,CASE_INSENSITIVE_AGGREGATE,Use attested spelling only; do not generate speculative variants.,Use report-visible form; variants require separate identified rules.,No speculative OCR variants; add only after image-level confirmation.,True,HIGH,HIGH,LOW,0,,Cross-corpus lexical baseline; passage-level source stratum unresolved.,HIGH,"Matching sentence plus preceding/following sentence and enclosing paragraph; preserve source, date, speaker, and quotation boundary.","Exclude military, cyber, and unrelated political threat senses; threat is not affect.",Exact report-visible surface string; semantic acceptance requires source-level review.,"Exclude military, cyber, and unrelated political threat senses; threat is not affect.",True,RECONSTRUCTED_FROM_REPORT,"Fear of Temperature — Deep Research Round Two_ Historical Semantic Validation, Cross-Voice Relationa.pdf",14–17,,New quantitative-v0.1 rule ID. The missing legacy query_rules.csv and its row identities have not been reconstructed or claimed.
FT-Q-V01-134,fear-temperature-quant-v0.1-provisional,FT-LF-RISK,FT-C-PROBABILISTIC_RISK,probabilistic risk,FT-F12,risk,D,FT-A2015,2015,2015,2015,2014,2016,risk,risk,EXACT_STRING,BACKGROUND_AMBIGUOUS,BACKGROUND_AMBIGUOUS,COMPATIBLE,True,Compatible exact string/phrase for unsmoothed public Ngram retrieval (current interface supports up to seven words).,CASE_INSENSITIVE_AGGREGATE,Use attested spelling only; do not generate speculative variants.,Use report-visible form; variants require separate identified rules.,No speculative OCR variants; add only after image-level confirmation.,True,HIGH,HIGH,LOW,0,,Cross-corpus lexical baseline; passage-level source stratum unresolved.,HIGH,"Matching sentence plus preceding/following sentence and enclosing paragraph; preserve source, date, speaker, and quotation boundary.","Exclude investment, credit, surgery, and unrelated insurance senses; risk is not emotion.",Exact report-visible surface string; semantic acceptance requires source-level review.,"Exclude investment, credit, surgery, and unrelated insurance senses; risk is not emotion.",True,RECONSTRUCTED_FROM_REPORT,"Fear of Temperature — Deep Research Round Two_ Historical Semantic Validation, Cross-Voice Relationa.pdf",14–17,,New quantitative-v0.1 rule ID. The missing legacy query_rules.csv and its row identities have not been reconstructed or claimed.
FT-Q-V01-135,fear-temperature-quant-v0.1-provisional,FT-LF-CRISIS,FT-C-SEVERITY_CRISIS_PREDICATE,severity / crisis predicate,FT-F13,crisis_emergency,D,FT-A1988,1988,1988,1988,1986,1990,crisis,crisis,EXACT_STRING,BACKGROUND_AMBIGUOUS,BACKGROUND_AMBIGUOUS,COMPATIBLE,True,Compatible exact string/phrase for unsmoothed public Ngram retrieval (current interface supports up to seven words).,CASE_INSENSITIVE_AGGREGATE,Use attested spelling only; do not generate speculative variants.,Use report-visible form; variants require separate identified rules.,No speculative OCR variants; add only after image-level confirmation.,True,HIGH,HIGH,LOW,0,,Cross-corpus lexical baseline; passage-level source stratum unresolved.,HIGH,"Matching sentence plus preceding/following sentence and enclosing paragraph; preserve source, date, speaker, and quotation boundary.","Exclude generic economic, political, and health crises without a climate referent.",Exact report-visible surface string; semantic acceptance requires source-level review.,"Exclude generic economic, political, and health crises without a climate referent.",True,RECONSTRUCTED_FROM_REPORT,"Fear of Temperature — Deep Research Round Two_ Historical Semantic Validation, Cross-Voice Relationa.pdf",14–17,,New quantitative-v0.1 rule ID. The missing legacy query_rules.csv and its row identities have not been reconstructed or claimed.
FT-Q-V01-136,fear-temperature-quant-v0.1-provisional,FT-LF-EMERGENCY,FT-C-EMERGENCY_RESPONSE_CATEGORY,emergency response category,FT-F13,crisis_emergency,D,FT-A2015,2015,2015,2015,2014,2016,emergency,emergency,EXACT_STRING,BACKGROUND_AMBIGUOUS,BACKGROUND_AMBIGUOUS,COMPATIBLE,True,Compatible exact string/phrase for unsmoothed public Ngram retrieval (current interface supports up to seven words).,CASE_INSENSITIVE_AGGREGATE,Use attested spelling only; do not generate speculative variants.,Use report-visible form; variants require separate identified rules.,No speculative OCR variants; add only after image-level confirmation.,True,HIGH,HIGH,LOW,0,,Cross-corpus lexical baseline; passage-level source stratum unresolved.,HIGH,"Matching sentence plus preceding/following sentence and enclosing paragraph; preserve source, date, speaker, and quotation boundary.",Exclude medical and unrelated emergency-service senses.,Exact report-visible surface string; semantic acceptance requires source-level review.,Exclude medical and unrelated emergency-service senses.,True,RECONSTRUCTED_FROM_REPORT,"Fear of Temperature — Deep Research Round Two_ Historical Semantic Validation, Cross-Voice Relationa.pdf",14–17,,New quantitative-v0.1 rule ID. The missing legacy query_rules.csv and its row identities have not been reconstructed or claimed.
FT-Q-V01-137,fear-temperature-quant-v0.1-provisional,FT-LF-Q-2B1833967589,FT-C-MORTALITY,mortality,FT-F14,harm_loss_consequences,D,FT-A2022,2022,2022,2022,2021,2023,mortality,mortality,EXACT_STRING,BACKGROUND_AMBIGUOUS,BACKGROUND_AMBIGUOUS,COMPATIBLE,True,Compatible exact string/phrase for unsmoothed public Ngram retrieval (current interface supports up to seven words).,CASE_INSENSITIVE_AGGREGATE,Use attested spelling only; do not generate speculative variants.,Use report-visible form; variants require separate identified rules.,No speculative OCR variants; add only after image-level confirmation.,True,HIGH,MEDIUM,LOW,0,,Cross-corpus lexical baseline; passage-level source stratum unresolved.,HIGH,"Matching sentence plus preceding/following sentence and enclosing paragraph; preserve source, date, speaker, and quotation boundary.","No predefined term-specific exclusion; apply source, date, sense, voice, and context review.",Exact report-visible surface string; semantic acceptance requires source-level review.,"Wrong referent, sense, date, voice, or insufficient context.",True,RECONSTRUCTED_FROM_REPORT,"Fear of Temperature — Deep Research Round Two_ Historical Semantic Validation, Cross-Voice Relationa.pdf",14–17,,New quantitative-v0.1 rule ID. The missing legacy query_rules.csv and its row identities have not been reconstructed or claimed.
FT-Q-V01-138,fear-temperature-quant-v0.1-provisional,FT-LF-Q-C039DD9FEFF1,FT-C-PHYSICAL_HEAT_STATE,physical heat source / state,FT-F02,heat,A,FT-A1842,1842,1842,1842,1839,1845,heat of the irons,heat of the irons,EXACT_PHRASE,EXECUTABLE_NGRAM,CONTEXT_REQUIRED,COMPATIBLE,True,Compatible exact string/phrase for unsmoothed public Ngram retrieval (current interface supports up to seven words).,CASE_INSENSITIVE_AGGREGATE,Use attested spelling only; do not generate speculative variants.,Use report-visible form; variants require separate identified rules.,No speculative OCR variants; add only after image-level confirmation.,True,MEDIUM,LOW,MEDIUM,0,V5,S1842-CHADWICK,MEDIUM,"Matching sentence plus preceding/following sentence and enclosing paragraph; preserve source, date, speaker, and quotation boundary.","No predefined term-specific exclusion; apply source, date, sense, voice, and context review.",Exact report-visible surface string; semantic acceptance requires source-level review.,"Wrong referent, sense, date, voice, or insufficient context.",True,RECONSTRUCTED_FROM_REPORT,"Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf",6,FT-SEED-R1B-P-1842-21,New quantitative-v0.1 rule ID. The missing legacy query_rules.csv and its row identities have not been reconstructed or claimed.
FT-Q-V01-139,fear-temperature-quant-v0.1-provisional,FT-LF-HEAT_WAVE,FT-C-HEATWAVE_WEATHER_EVENT,heatwave / weather event,FT-F02,heat,A,FT-A1938,1938,1938,1938,1936,1940,heat wave,heat wave,EXACT_PHRASE,EXECUTABLE_NGRAM,CLIMATE_SPECIFIC,COMPATIBLE,True,Compatible exact string/phrase for unsmoothed public Ngram retrieval (current interface supports up to seven words).,CASE_INSENSITIVE_AGGREGATE,Use attested spelling only; do not generate speculative variants.,Use report-visible form; variants require separate identified rules.,No speculative OCR variants; add only after image-level confirmation.,True,MEDIUM,LOW,LOW,0,V3,S1938-COURIER,MEDIUM,"Matching sentence plus preceding/following sentence and enclosing paragraph; preserve source, date, speaker, and quotation boundary.","No predefined term-specific exclusion; apply source, date, sense, voice, and context review.",Exact report-visible surface string; semantic acceptance requires source-level review.,"Wrong referent, sense, date, voice, or insufficient context.",True,RECONSTRUCTED_FROM_REPORT,"Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf",7,FT-SEED-R1B-P-1938-21,New quantitative-v0.1 rule ID. The missing legacy query_rules.csv and its row identities have not been reconstructed or claimed.
FT-Q-V01-140,fear-temperature-quant-v0.1-provisional,FT-LF-Q-61CB31820FF0,FT-C-INSTITUTIONAL_CLIMATE_THREAT,institutional climate threat,FT-F11,danger_threat,D,FT-A1988,1988,1988,1988,1986,1990,grave threats,grave threats,EXACT_PHRASE,EXECUTABLE_NGRAM,CONTEXT_REQUIRED,COMPATIBLE,True,Compatible exact string/phrase for unsmoothed public Ngram retrieval (current interface supports up to seven words).,CASE_INSENSITIVE_AGGREGATE,Use attested spelling only; do not generate speculative variants.,Use report-visible form; variants require separate identified rules.,No speculative OCR variants; add only after image-level confirmation.,True,MEDIUM,LOW,LOW,0,V2,S1988-TORONTO,MEDIUM,"Matching sentence plus preceding/following sentence and enclosing paragraph; preserve source, date, speaker, and quotation boundary.","No predefined term-specific exclusion; apply source, date, sense, voice, and context review.",Exact report-visible surface string; semantic acceptance requires source-level review.,"Wrong referent, sense, date, voice, or insufficient context.",True,RECONSTRUCTED_FROM_REPORT,"Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf",9,FT-SEED-R1B-P-1988-21,New quantitative-v0.1 rule ID. The missing legacy query_rules.csv and its row identities have not been reconstructed or claimed.
FT-Q-V01-141,fear-temperature-quant-v0.1-provisional,FT-LF-BE_WORRIED,FT-C-PRESCRIBED_WORRY,prescribed worry,FT-F07,worry,C,FT-A0607,2006–2007,2006,2007,2005,2008,Be Worried. Be Very Worried.,be worried. be very worried.,EXACT_PHRASE,EXECUTABLE_CORPUS_ONLY,CLIMATE_SPECIFIC,PUNCTUATION_HEAVY,False,"Sentence-level punctuation makes this a corpus-context rule, not an Ngram phrase.",CASE_INSENSITIVE_AGGREGATE,Use attested spelling only; do not generate speculative variants.,Use report-visible form; variants require separate identified rules.,No speculative OCR variants; add only after image-level confirmation.,True,MEDIUM,HIGH,HIGH,0,V3,S0607-TIME,HIGH,"Matching sentence plus preceding/following sentence and enclosing paragraph; preserve source, date, speaker, and quotation boundary.","No predefined term-specific exclusion; apply source, date, sense, voice, and context review.",Exact report-visible surface string; semantic acceptance requires source-level review.,"Wrong referent, sense, date, voice, or insufficient context.",True,RECONSTRUCTED_FROM_REPORT,"Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf",10,FT-SEED-R1B-P-0607-21,New quantitative-v0.1 rule ID. The missing legacy query_rules.csv and its row identities have not been reconstructed or claimed.
FT-Q-V01-142,fear-temperature-quant-v0.1-provisional,FT-LF-Q-9050F47C99AD,FT-C-ADMINISTRATIVE_RISK_ASSESSMENT,administrative risk assessment,FT-F12,risk,D,FT-A2015,2015,2015,2015,2014,2016,comprehensive risk assessment and management,comprehensive risk assessment and management,EXACT_PHRASE,EXECUTABLE_NGRAM,CONTEXT_REQUIRED,COMPATIBLE,True,Compatible exact string/phrase for unsmoothed public Ngram retrieval (current interface supports up to seven words).,CASE_INSENSITIVE_AGGREGATE,Use attested spelling only; do not generate speculative variants.,Use report-visible form; variants require separate identified rules.,No speculative OCR variants; add only after image-level confirmation.,True,MEDIUM,LOW,MEDIUM,0,V2,S2015-PARIS,MEDIUM,"Matching sentence plus preceding/following sentence and enclosing paragraph; preserve source, date, speaker, and quotation boundary.","No predefined term-specific exclusion; apply source, date, sense, voice, and context review.",Exact report-visible surface string; semantic acceptance requires source-level review.,"Wrong referent, sense, date, voice, or insufficient context.",True,RECONSTRUCTED_FROM_REPORT,"Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf",11,FT-SEED-R1B-P-2015-21,New quantitative-v0.1 rule ID. The missing legacy query_rules.csv and its row identities have not been reconstructed or claimed.
